"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"T26E3.8",17.1073631754171,-1.99613426677617,0.688187895504753,-2.90056578997528,0.00372489635775678,0.0408752524870716
"T26E3.10",3.04655236858653,0.0242896999687642,0.960461530442051,0.0252896125444867,0.979823959271564,0.993656824539251
"irld-52",0.37180573790524,0,3.9572536526989,0,1,NA
"T26E4.2",0.194827986128811,-0.553471048310284,6.0875437157399,-0.090918615808743,0.927557258178327,NA
"T26E4.3",0.196846890619086,0,6.09754067325275,0,1,NA
"T26E4.4",0.789336266392499,1.04928147124148,2.50821870744319,0.4183373117056,0.675700513283397,NA
"T26E4.5",0.160865236454644,1.03199687400795,6.09746679505006,0.169250101508667,0.865599922879302,NA
"srxa-17",0.173771810443819,0,6.09743007622108,0,1,NA
"T26E4.7",0.365467886946311,0,5.29239545362653,0,1,NA
"nhr-223",0.145696832564651,0,6.09746660810252,0,1,NA
"T26E4.9",1.06829826940334,-0.855623703126979,2.73004697932969,-0.31340988254241,0.753969276987471,NA
"T26E4.10",0,NA,NA,NA,NA,NA
"srbc-74",0.293379236028744,0,6.09724916128712,0,1,NA
"srsx-38",0.765416231323074,-0.587039922818056,2.36422113835366,-0.248301613285991,0.803901050864336,NA
"srsx-36",1.02542746767708,1.2088436667527,1.9444903138469,0.621676363283691,0.534154696988859,NA
"nhr-285",0.344792897579314,-1.00104936449443,4.62919631992038,-0.216246902337391,0.828795295552737,NA
"T26F2.1",2.2419976974753,-1.44629162723911,1.82268782892392,-0.79349387442444,0.427490136790457,NA
"T26F2.2",23.5356377454753,0.205316451938733,0.60782049306523,0.337791262850195,0.735520494527318,0.90418633746719
"T26G10.1",607.293113081304,-0.369109807680551,0.301321280082809,-1.22497092664386,0.220586174849956,0.497085190376411
"T26G10.3",0.0761657947233709,0,6.0975439140757,0,1,NA
"T26G10.4",0.202002665108519,0.256608879409036,6.09041075348384,0.0421332632223943,0.966392463488954,NA
"T26G10.5",6.31395213082225,0.0580251717376536,0.754249943663743,0.0769309593260271,0.938678468540803,0.981598617991616
"fbxb-1",66.9492708051675,-2.64266379745406,0.786313923642681,-3.36082538792096,0.000777099363257428,0.0153755358127201
"fbxb-115",35.029378908629,-2.30794863748808,0.734399726026266,-3.1426327593776,0.00167435764673573,0.0246558828956707
"fbxb-2",70.3439436369745,-2.287072821315,0.737867411245879,-3.09957153068097,0.00193800774984773,0.0270489111954757
"fbxb-116",7.72715572834256,-1.37342785102865,0.815458282598749,-1.68424048211484,0.0921352025972886,0.300710392489653
"sqst-3",0.580114125896263,-3.65882038574901,2.42002354328832,-1.51189454164459,0.130560692858752,NA
"oac-49",10.0813059241344,-0.302386562827626,0.864884003048622,-0.349626726545694,0.726618850463217,0.900117083267135
"T26H5.4",4.55061917083956,3.2035879887753,1.44977211515604,2.20971831040528,0.0271247181659084,0.141878533725214
"T26H5.8",6.81151641241354,2.18527722742289,1.18272274922111,1.84766652105239,0.0646506000090412,0.24146209416838
"T26H8.4",0.340870253684576,-0.677647685509879,5.35583531119832,-0.126525116277009,0.899316268890432,NA
"cpd-2",18.914261179567,-0.701750256208626,0.687020796323491,-1.02143961283844,0.3070462056122,0.600812202602405
"T27A8.2",64.7987713170096,-0.873158861193566,0.499544751999816,-1.74790918671064,0.0804797538316447,0.276494403199934
"T27A8.3",2.17221898528109,-2.59519744268698,1.34819451928223,-1.92494288143869,0.0542365044397805,NA
"T27A8.5",5.07747355623474,-0.678409340199617,1.14059128674803,-0.594787412530432,0.551985582619605,0.797717267311046
"srz-50",0.803074436635523,1.71886706821868,2.3871307788023,0.720055676665145,0.471490715982524,NA
"T27C5.6",0.107400954230397,0,6.09745965095146,0,1,NA
"clec-244",1.445087199759,-2.35340675009917,2.27112890329658,-1.0362277309241,0.300095912421352,NA
"T27C5.8",2.96994241336462,-0.498960210244555,1.67887047598966,-0.29719994328355,0.76631386516965,0.919231405275626
"T27C5.10",0.667479632321471,-1.90975479349302,4.78319516890858,-0.399263405747415,0.689699128000716,NA
"npr-15",40.0518056323754,0.420051270934502,0.668329818634054,0.628508947562763,0.529670587053873,0.783652821006645
"T27D12.1",91.9887731360411,0.796689759556635,0.472484545757817,1.68617104349694,0.0917628594705872,0.300161762257212
"clec-144",29.902222188209,-2.86081704791514,1.12372987346549,-2.54582272436402,0.0109020537827204,0.0798793432484695
"T27E7.1",20.9724993840942,1.7835378738516,1.00068193030423,1.78232245415819,0.074696663063533,0.264367334050817
"T27E7.3",3.74503201833,-0.372956437131829,1.1245700717065,-0.331643573411018,0.740158413110151,0.906206382300997
"T27E7.4",0.304103210482305,-0.823774271361911,4.72453423720387,-0.174360948614788,0.861581802658255,NA
"T27E7.5",0.309029814480165,-0.987766234196213,5.53565941669931,-0.178436959328899,0.858379825678832,NA
"pals-29",36.241309624008,-4.46588100897426,1.51123347215756,-2.95512314361223,0.00312544272994015,0.0364437172328676
"T27E7.9",0.531899520484452,0,3.20660905250781,0,1,NA
"T27E9.2",420.94063801443,-0.376704206993249,0.597059082556907,-0.630932880846585,0.528084411464167,0.782359509157197
"pssy-2",122.094612462159,-0.61046549702442,0.577549887128673,-1.05699180387583,0.290515328047175,0.582752801155359
"T27E9.6",3.16560005907115,-2.16169142404855,1.53605179770565,-1.40730372978138,0.15933734383387,0.416675380212801
"abcf-2",3448.45738524728,-0.34975025842723,0.288046814182542,-1.214213250092,0.224666302048951,0.502750533836558
"fbxb-86",3.67644102813111,1.31234997094665,1.29135407334973,1.01625882322301,0.309506151383309,0.602536175202079
"acc-4",24.2193991379084,-0.975805590681725,0.716667257376659,-1.36158807401588,0.173327921051936,0.436438915559932
"sipa-1",13.5485807154376,0.691896501768515,0.732257923120977,0.944880867686024,0.344719700192718,0.6371416061638
"zip-10",69.2934561723056,0.00559065278508689,0.516166766076965,0.0108310979173992,0.991358203160888,0.997433881469095
"T27F6.1",6.69886905668913,1.08887091434355,0.750804942459966,1.45027137244986,0.146982858878195,0.396538038245908
"clec-12",43.6564098380307,2.18220919058271,0.53617195703153,4.06998009120865,4.70171554623092e-05,0.00291981818247397
"sygl-1",140.34574080446,0.193056813109925,0.785975990353699,0.245626858172915,0.805971096245323,0.934597296793042
"T27F6.6",63.3868574230662,0.0671582404299155,0.48382357751087,0.138807291648383,0.889602431867837,0.965425569856809
"T27F6.7",197.870455300923,-0.218155953645857,0.396213940040983,-0.550601408984478,0.581906942785043,0.817747183517145
"T27F6.8",6.06667638093175,-0.0431879534639131,0.969610537167864,-0.0445415471556867,0.964472734981263,0.989006860079917
"T28A8.2",2.67478410139511,-0.01824012146682,1.19864858915163,-0.0152172385066835,0.987858868914788,0.996391988896897
"T28A8.3",110.488659738241,0.324475917733693,0.325804737783497,0.995921421957079,0.319288325954183,0.61295817212531
"T28A8.4",33.7402871252195,-0.189116110358462,0.45454782069921,-0.416053277007364,0.677371018314517,0.874113849690482
"T28A8.5",245.333160327087,-0.102812538347695,0.350185488506395,-0.293594514113674,0.769067768240141,0.920513910041071
"T28A8.6",137.96687258026,-0.062353659551496,0.284460887992883,-0.219199412585171,0.826494713045996,0.94319077234111
"T28B8.1",1262.32161107701,-1.48004126577544,0.640944742777123,-2.30915579299806,0.0209349376658621,0.1204143181712
"T28B8.3",2.16412844893301,0.719727375599968,1.56614339980034,0.459553943586343,0.64583642397181,NA
"T28B8.4",12.7659423427084,2.84576756425623,0.821791119416817,3.46288429872025,0.000534418145304379,0.0121521090459753
"del-4",37.6318948854392,-3.40219486526444,1.18293760354968,-2.87605606166832,0.00402678185730474,0.0432435686372862
"T28B11.1",376.28774957836,0.224951595561914,0.347624288933543,0.647111271344216,0.517559930961703,0.774727530838109
"grsp-2",0.758772753645311,-0.961834313525968,2.04154120396892,-0.471131472466039,0.637546851405464,NA
"T28C6.3",79.6887645055223,-2.05169175416357,0.75938257993722,-2.70178933303051,0.00689674452033325,0.0594978776751538
"T28C6.5",12.3119609759048,1.94693174612064,0.758286228556858,2.56754200828093,0.0102422378477159,0.0767057568893303
"T28C6.7",813.026482574307,-0.143396608031894,0.27596405209832,-0.519620606167955,0.603328032993201,0.831394923963834
"T28C6.8",45.3086416673544,0.166429405164876,0.326256840777576,0.510117748851552,0.609968971339285,0.834692751779399
"T28D6.3",33.505066329708,0.521399234415547,0.90793428932397,0.574269790827892,0.565785248344716,0.806784073168536
"T28D6.4",7.45595219382769,1.03711881863671,0.9582099572111,1.08235028328789,0.279096910714324,0.569825900607256
"T28D6.5",7.39698882831266,0.578171516271892,0.721987894512194,0.800805000563797,0.423244543640414,0.706942457751758
"T28D6.6",26.2590288141658,-0.34075352168029,0.494221335837489,-0.68947553853146,0.490524061594282,0.757781873656841
"T28D6.7",65.150804705881,0.115884776500339,0.480027048283196,0.241413013943272,0.809235027324671,0.93617941112027
"nra-1",450.243531551095,-0.28559624887848,0.217029734346662,-1.31593143095451,0.188197058147666,0.45661331886837
"slc-17.4",92.6657239449803,-0.173908470922438,0.51343387071636,-0.338716397264161,0.734823386889948,0.903863048116502
"T28F3.5",10.5857617649365,-0.209913323211382,1.18589417551615,-0.177008478113167,0.859501730165354,0.95510963815007
"ifta-2",4.13786134426226,-0.0650543435665142,1.33456301517706,-0.0487458013047689,0.961121875074132,0.98831094784763
"T28F3.7",0.393159148022615,0.924647583697753,4.43642733441438,0.208421667706591,0.834899739411622,NA
"T28F3.8",61.5915494656193,1.16915258802766,0.901212753292536,1.29731030076552,0.194524441570479,0.464857659113979
"T28F3.9",4.48913004869131,1.23595885034178,0.949559499272557,1.30161285447476,0.19304876332001,0.462913534477786
"T28F4.1",208.692563147739,-0.623859600143199,0.431541397866566,-1.44565412085007,0.148274238601634,0.3984659886959
"asic-2",39.4999516241285,-2.26659912780231,1.01385422817473,-2.23562625159923,0.0253762635211003,0.135861745380486
"T28F4.3",20.8571224877654,1.53347498148101,0.72108740979208,2.12661455554074,0.0334521221057654,0.160960428507167
"T28F4.4",66.8645126774067,0.304205822165149,0.325098792060391,0.935733474237701,0.349410431152734,0.640953021235034
"T28F4.5",1099.63158279935,0.283971225066416,0.207889049798815,1.36597490508148,0.171946840122544,0.434478902174931
"T28H10.1",32.1511304525065,0.960584482153294,0.429571591885381,2.23614526728201,0.0253422570705866,0.135723502741407
"T28H10.2",26.7663820399925,1.44785112690435,0.512191645875508,2.82677614631821,0.00470191840202924,0.047509146266939
"T28H10.3",251.825036569696,-1.33802053552761,0.502387317792124,-2.66332466633096,0.00773727219823903,0.063826721551742
"nlp-46",0.791977144079357,0.110673879663849,2.9647052090505,0.0373304837614172,0.970221499899382,NA
"VB0393L.2",783.665163634516,-0.245371792375281,0.432408380498964,-0.567453831704514,0.570405885144401,0.809216142569658
"VC27A7L.1",1.30189137791687,-1.39096697503157,2.31650058628083,-0.600460445928392,0.548199414072061,NA
"inos-1",353.00561894447,0.413058360737593,0.370892540712066,1.11368743071666,0.265413303429165,0.553995435376626
"VF13D12L.3",114.5694055619,0.165504969899627,0.46850472454391,0.353262115042163,0.723891944673258,0.898282617469488
"syx-17",535.628527131894,-0.553095250713833,0.302820490411977,-1.82647894784585,0.0677781495100074,0.2482503859124
"VH15N14R.1",134.835267404519,-1.86524737484394,0.724145847811138,-2.5757896430422,0.0100011470200582,0.0756519246074745
"cnc-10",343.834752069041,-0.526313172518644,0.605993198959207,-0.868513332200075,0.385113376938324,0.67507822211802
"VW02B12L.2",18.6788471247075,-0.550986869238043,0.786287370679129,-0.700744905469036,0.48346222642802,0.754402025970818
"ebp-2",478.934089647017,-0.392346976802996,0.295621565753523,-1.32719335209164,0.184444730928313,0.452073626536934
"adbp-1",92.6431652733717,-0.364262980898356,0.302892422714243,-1.20261503286931,0.229125327605187,0.508482616184379
"ucr-2.1",477.511091149064,-0.26397639316384,0.304433381973905,-0.867107251682626,0.385883247665048,0.675977965889435
"VY10G11R.1",25.2012815615429,0.024362435408645,0.944205417588775,0.025802050014561,0.979415226719331,0.993656824539251
"sek-6",2.54335148366367,-0.142289518426207,1.09056436505877,-0.130473287946226,0.896191986601373,0.967369268266218
"VZK822L.2",16.4916009961609,-0.337431288938733,0.489351249841912,-0.689548231557072,0.490478332223711,0.757781873656841
"W01A8.2",36.3534048236015,2.23217761512635,0.500034060267173,4.46405113670393,8.04243566611965e-06,0.000833954982650213
"cutl-6",7.49778566127537,-1.43811443269125,1.25940910754847,-1.14189616707683,0.253497182051248,0.540283603886506
"nuo-6",155.810973371044,-0.228660619370747,0.249543394083684,-0.916316058817676,0.359501147627728,0.649617167360412
"tofu-5",90.1416107034344,-0.678310664987509,0.626805203339539,-1.08217140089705,0.279176373828224,0.569825900607256
"W01A8.6",8.88702187242474,0.868973817680439,0.919909751370831,0.944629423033631,0.344848100193845,0.637307885567783
"ttbk-4",9.54636015385055,2.72927322797787,0.996712586563252,2.73827507023729,0.00617623932976911,0.0558691894854892
"W01B6.3",1.59847389281792,2.86988325550955,1.77767597317788,1.61440178008323,0.106440305868276,NA
"W01B6.4",1.07773437525752,3.22679599300273,5.87796240291678,0.548965061668568,0.583029426999874,NA
"W01B6.5",6.20852278000439,2.49538460787633,1.06428132205289,2.34466635481583,0.019044112817456,0.113627360426858
"W01B6.6",13.6599455404597,3.71451382179816,1.29212661031642,2.87472898719155,0.00404374427635418,0.0432600015048721
"W01B6.8",2.5393493501394,1.83637697167776,1.42261527765482,1.29084581089627,0.196757148942676,0.467628196655721
"W01C9.1",10.7370383457163,1.95925214724324,0.765835725513527,2.5583190780627,0.0105179534688796,0.0780784851566171
"W01C9.2",16.6161283306428,2.24447949267615,1.26445986730811,1.77505000412104,0.0758896310471675,0.266933808314188
"decr-1.2",9.44715902530152,3.04565722864874,1.07867189200603,2.82352516202556,0.00474986973984451,0.0478188161240813
"glb-27",3.42311629604675,-0.0701201775497524,1.18647299741196,-0.059099682590927,0.952872711457341,0.986117989556496
"W01D2.1",4936.67118487441,0.204211609585331,0.50641162125184,0.403252218186707,0.686762688692622,0.877575921717992
"W01D2.3",3.62082472949963,2.12931309439116,1.2374346370793,1.72074793333484,0.0852965742044256,0.287168019671793
"srt-11",0.928349786476432,1.70721586642136,2.6501169983571,0.644203960609935,0.51944318296422,NA
"osta-3",79.8293248583937,-0.00575609682880639,0.608218555994285,-0.00946386257386806,0.992449042883447,0.997688761801607
"W01D2.6",1.1064288034951,-2.46048854121269,1.85866292734846,-1.3237949199981,0.185571163739856,NA
"mnr-1",26.9947307452023,0.28368978448279,0.450098784572536,0.630283382685009,0.528509193140602,0.782848930807961
"W01F3.2",74.1002925181685,0.725700866380401,0.623397386272983,1.16410636675756,0.244380908804891,0.529262654843434
"mlt-11",25.7434313676839,-0.756252139216576,0.672345295040257,-1.12479725045342,0.260674959859902,0.547671608205836
"rpb-11",659.975964585791,-0.713346276889369,0.269132750379538,-2.6505368665961,0.00803639560901255,0.0654155501193113
"W01G7.4",252.80727171127,-0.0537573780350793,0.319251304416196,-0.168385774126698,0.866279798914519,0.95713902484185
"W02A2.4",3.07397990096995,3.77325000451229,1.36984914444221,2.75450039139071,0.00587818196592653,0.054295167486921
"W02A2.5",0.75264703373178,2.42706329345387,2.64444468575352,0.917796959992865,0.358725174107866,NA
"W02A2.8",20.5705694434219,1.42860524659035,0.696410564488475,2.05138365130874,0.040229599887095,0.181023989544579
"W02A11.1",72.4298265055552,-0.399984941938653,0.381907854917444,-1.04733363503381,0.294945728336244,0.586812469587625
"vps-25",43.1906501520503,-0.577997665681513,0.482273853696455,-1.19848434919573,0.230728512343676,0.51063927698485
"toe-4",26.7496458195134,-0.994039468436676,0.463968080516803,-2.14247382563352,0.0321553727229662,0.157695425944839
"bath-34",2.36558303845366,-2.08482198009194,1.53892358686688,-1.35472741979117,0.175504418427582,0.439479832228622
"bath-35",13.1159229752156,-0.120342804614546,0.599167567626056,-0.200849997758311,0.840815866877436,0.950055242406632
"W02B8.1",8.42629641009264,-1.16573692890844,0.828453240195136,-1.40712459357859,0.159390446610963,0.416675380212801
"W02B8.2",93.3864117247098,0.198434523784867,0.444800457534468,0.446120322997847,0.655510333276466,0.862483481674106
"mltn-3",4.09184019715079,0.279091450228541,0.976588668305485,0.285781987121357,0.775045105212492,0.922964212321452
"mltn-4",5.00401722496825,-0.00256830229412306,1.07012694890093,-0.0023999977729379,0.998085080669331,0.999773377791227
"W02B12.1",49.2194094024589,-0.186345246442071,0.783928444386715,-0.23770695881287,0.812108386006969,0.937325341897363
"cest-15",6.90333141948026,1.32292863601839,0.875992191003053,1.51020596942032,0.130990875977493,0.371038159836541
"rga-1",223.31938541357,-0.169173205744724,0.326259333793827,-0.518523727053368,0.604092909897521,0.831471212445261
