"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"acr-3",6.05806937516533,0.355256276496142,0.933706038229574,0.380479789088388,0.703589296467219,0.932343845948224
"acr-5",59.5878947253248,-0.294501019936709,0.763757086689849,-0.385595138911362,0.699796533925979,0.931185568167246
"acr-6",0.414521196010574,-0.110254188314893,3.46009822181795,-0.0318644677829305,0.974580134843137,NA
"acr-7",7.31291197287436,-1.3785353290258,1.00350050009846,-1.37372659893098,0.169526575986986,0.605811197634468
"acr-8",6.61175702596008,-0.835348226368531,0.975445670457609,-0.856375964000789,0.39178985534486,0.802140817793125
"acr-9",2.52433103676198,1.08599713576288,1.68590538149321,0.644162565517769,0.519470022739412,NA
"acr-10",3.22898217951902,1.50579118637522,1.31427552644461,1.14571956646617,0.251911205185617,NA
"acr-11",11.4331292821753,0.240556052582709,0.664738046039536,0.361880975545067,0.717440977127829,0.936454554534816
"acr-12",14.8439672149813,-0.694132530393226,0.762894370845466,-0.909867154510479,0.362892573552357,0.785934003561935
"acr-14",4.2835044180153,-1.31053212478671,1.4132530376115,-0.927315979452346,0.353762500095564,NA
"acr-15",6.90129400085331,0.797441252924035,0.800326064727089,0.996395454390158,0.319058040746555,0.754072858774536
"acr-16",10.6482780889723,0.980148107783457,0.703789309598018,1.39267262860711,0.163718809253669,0.597106618853644
"acr-17",44.6720163293581,-0.519879484585439,0.651461756799474,-0.798019959206083,0.424858907683324,0.81915119781226
"acr-18",14.4189321409794,0.685466008489441,0.657232099481521,1.04295881018318,0.296967370012855,0.739131342416984
"acr-19",1.73314156087456,-0.0423767402391341,1.60418448687262,-0.0264163757883908,0.978925232717508,NA
"acr-20",7.59072233863072,0.779982108679692,1.03431948529032,0.754101725600538,0.450788141328454,0.826511930418878
"acr-21",3.43187593021091,0.64338395680669,1.27613685323349,0.504165329272072,0.614145201939173,NA
"lgc-11",9.10154658730459,0.0278230413719037,1.36366933240238,0.0204030703857568,0.983721834547512,0.99712727582554
"acr-23",8.10531299548225,0.337963464411183,0.757102263538239,0.446390772670188,0.655314996981114,0.917410166564796
"act-1",1813.05740609727,0.707824549086563,0.614398054799343,1.15206183280924,0.249295665555677,0.696459256855006
"act-2",1998.95289219104,0.407354225806588,0.449425607566859,0.906388552294471,0.364730229854609,0.787638006735661
"act-3",2157.48412447288,0.604269017710656,0.585218192603223,1.03255337128651,0.301812958897559,0.742332984360755
"act-4",10510.7851670093,0.764543112903006,0.448447059695115,1.70486815862456,0.0882190160985533,0.460987603730676
"act-5",479.413671547113,-0.269940614380169,0.800673237478061,-0.337142047148248,0.736009821920977,0.941324815800851
"acy-1",19.458519770722,0.371398721411352,0.672309609903238,0.552422151848767,0.580659157117716,0.893829763683179
"acy-2",6.35554980596119,0.264165962274638,0.898700691716988,0.293942092967507,0.768802152602789,0.94969108812141
"acy-3",38.2104282625207,0.323281940428252,0.411095428997164,0.786391474156923,0.431638176798719,0.822089068595867
"acy-4",97.8230000970577,0.270540642923166,0.441710398782175,0.612484206097625,0.540217444422085,0.873804403518822
"add-1",20.9258481291567,-0.360251864701758,0.542531444405536,-0.664020248810637,0.506677351315552,0.85692689838941
"add-2",129.512328060299,-0.0634642940585086,0.280459591884753,-0.226286766061427,0.820978390616992,0.962128787142026
"adm-2",106.075088709533,0.656648176106667,0.273923135575695,2.39719866935157,0.0165209633753023,0.197962684374667
"adm-4",90.3114548898082,-0.30289381282466,0.269143020321851,-1.1254009576858,0.260419165453912,0.70654048269597
"adr-1",334.26653609781,-0.413715845641119,0.324074010845872,-1.27660914419293,0.201740271926998,0.646331482733722
"adr-2",0,NA,NA,NA,NA,NA
"ads-1",215.186471110463,-0.463112930052402,0.441060854085122,-1.04999780815512,0.293719120484939,0.736351909934262
"adt-1",12.1147311000656,0.0938555631032611,0.870068605083607,0.107871451233713,0.914097663563757,0.984627204540113
"adt-2",169.681846946556,0.427276035079678,0.387127053457287,1.10371009017282,0.269718917218356,0.715530353035874
"aex-1",91.2829156091722,-0.120852427025018,0.452704342286953,-0.266956633140519,0.78950255139171,0.956568246963365
"aex-2",3.22591005117388,-0.106465590696969,1.12993794802825,-0.0942225109642102,0.924932403157449,NA
"aex-3",18.5667554844409,-0.822435281953097,0.508664953454323,-1.61685069192987,0.105910514097965,0.496145250124939
"aex-5",39.680169857081,1.04478738666118,0.471694826396575,2.21496469368265,0.0267624879839462,0.253714732922905
"aex-6",11.4750442113323,-0.549187199242062,0.782204297617739,-0.702101996773288,0.482615557179348,0.844360849203104
"age-1",199.265808950146,0.378735748065514,0.463571394633959,0.816995510183643,0.413930993865955,0.814965654350129
"ags-3",353.092594789506,1.0529141750424,0.508577520084374,2.07031206347406,0.0384231306237155,0.302818878864124
"agt-1",0,NA,NA,NA,NA,NA
"agt-2",74.4348878230899,0.0479617467167269,0.435826254452561,0.110047860189082,0.912371418442668,0.984600370700116
"aha-1",54.5769767258466,-0.259757764011306,0.423486875394364,-0.613378546311292,0.53962606817333,0.873325437404555
"ahr-1",9.20847397012065,-0.0291332015176622,0.944634080907309,-0.0308407266967122,0.975396560648525,0.994469139517741
"aip-1",630.890928709948,-0.823249537672857,0.419933348315719,-1.96042905612229,0.0499456624885066,0.347903208553775
